Estilo,Planta,Departamento,Puesto,Unidad,Status,Tiempos
MERAKI,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
MERAKI,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
MERAKI,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
MERAKI,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
MERAKI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,MONTADO,CENTRADOR A MANO,22,DESARROLLO,0
MERAKI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,MONTADO,MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,22,DESARROLLO,0
MERAKI,CUERAMARO,OPERACIONES ESPECIALES,PRELIMINAR DE OPERACIONES ESPECIALES,22,DESARROLLO,0
MERAKI,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
MERAKI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
MERAKI,CUERAMARO,REBAJADO,DOMADOR,22,DESARROLLO,0
MERAKI,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,22,DESARROLLO,0
MERAKI,CUERAMARO,TIRAS,TIRAS,22,DESARROLLO,0
GIATTO,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,22,DESARROLLO,0
GIATTO,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,22,DESARROLLO,0
GIATTO,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,22,DESARROLLO,0
GIATTO,CUERAMARO,ADORNO,ENCAJILLADORA,22,DESARROLLO,0
GIATTO,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,22,DESARROLLO,0
GIATTO,CUERAMARO,ARMAR FORROS BOTA,PESPUNTADOR FORROS DE BOTA,22,DESARROLLO,0
GIATTO,CUERAMARO,ARMAR FORROS BOTA,PRELIMINAR  DE FORROS ,22,DESARROLLO,0
GIATTO,CUERAMARO,DOBLILLADO,DOBLILLADOR,22,DESARROLLO,0
GIATTO,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,22,DESARROLLO,0
GIATTO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,22,DESARROLLO,0
GIATTO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,22,DESARROLLO,0
GIATTO,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,22,DESARROLLO,0
GIATTO,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
GIATTO,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
GIATTO,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
GIATTO,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
GIATTO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,MONTADO,CENTRADOR A MANO,22,DESARROLLO,0
GIATTO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,MONTADO,ENTACONADOR,22,DESARROLLO,0
GIATTO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,MONTADO,MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,PESPUNTE,PESPUNTADOR ,22,DESARROLLO,0
GIATTO,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,22,DESARROLLO,0
GIATTO,CUERAMARO,PREACABADO DE TACON,AFINADOR,22,DESARROLLO,0
GIATTO,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
GIATTO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
GIATTO,CUERAMARO,REBAJADO,DOMADOR,22,DESARROLLO,0
GIATTO,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,22,DESARROLLO,0
SERATO,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,22,DESARROLLO,0
SERATO,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,22,DESARROLLO,0
SERATO,CUERAMARO,ADORNO,ENCAJILLADORA,22,DESARROLLO,0
SERATO,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,22,DESARROLLO,0
SERATO,CUERAMARO,ARMAR FORROS BOTA,PESPUNTADOR FORROS DE BOTA,22,DESARROLLO,0
SERATO,CUERAMARO,ARMAR FORROS BOTA,PRELIMINAR  DE FORROS ,22,DESARROLLO,0
SERATO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,22,DESARROLLO,0
SERATO,CUERAMARO,LASER,OPERADOR LASER,22,DESARROLLO,0
SERATO,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,22,DESARROLLO,0
SERATO,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
SERATO,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
SERATO,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
SERATO,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
SERATO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,MONTADO,CENTRADOR A MANO,22,DESARROLLO,0
SERATO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,MONTADO,MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,22,DESARROLLO,0
SERATO,CUERAMARO,OPERACIONES ESPECIALES,PRELIMINAR DE OPERACIONES ESPECIALES,22,DESARROLLO,0
SERATO,CUERAMARO,PESPUNTE,PESPUNTADOR ,22,DESARROLLO,0
SERATO,CUERAMARO,PREACABADO DE TACON,AFINADOR,22,DESARROLLO,0
SERATO,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,22,DESARROLLO,0
SERATO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,22,DESARROLLO,0
SERATO,CUERAMARO,REBAJADO,DOMADOR,22,DESARROLLO,0
SERATO,CUERAMARO,REBAJADO,REBAJADOR,22,DESARROLLO,0
SERATO,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,22,DESARROLLO,0
SERATO,CUERAMARO,TIRAS,TIRAS,22,DESARROLLO,0
BALAUSTRI,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,OBSOLETO,5.839999926
BALAUSTRI,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,OBSOLETO,0.709999979
BALAUSTRI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,OBSOLETO,0.389999986
BALAUSTRI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,OBSOLETO,1.43
BALAUSTRI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,OBSOLETO,0.310000002
BALAUSTRI,CUERAMARO,CORTE,CORTADOR DE FORROS,11,OBSOLETO,0.31
BALAUSTRI,CUERAMARO,CORTE,CORTADOR DE FORROS,11,OBSOLETO,0.960000002
BALAUSTRI,CUERAMARO,CORTE,CORTADOR DE PIEL,11,OBSOLETO,1.88
BALAUSTRI,CUERAMARO,CORTE,PRELIMINAR DE CORTE,11,OBSOLETO,0.1
BALAUSTRI,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,OBSOLETO,5.278899914
BALAUSTRI,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,OBSOLETO,1.764599995
BALAUSTRI,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,OBSOLETO,1.2279
BALAUSTRI,CUERAMARO,FORRADO,FORRADOR,11,OBSOLETO,11.94000013
BALAUSTRI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,OBSOLETO,1.600000001
BALAUSTRI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,OBSOLETO,0.479999986
BALAUSTRI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,OBSOLETO,0.340000004
BALAUSTRI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,OBSOLETO,0.480000004
BALAUSTRI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,OBSOLETO,0.99000001
BALAUSTRI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,1.290000021
BALAUSTRI,CUERAMARO,MONTADO,CENTRADOR A MAQUINA,11,OBSOLETO,2.61
BALAUSTRI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0.600000024
BALAUSTRI,CUERAMARO,MONTADO,EMBARRADOR ,11,OBSOLETO,1.339999974
BALAUSTRI,CUERAMARO,MONTADO,ENTACONADOR,11,OBSOLETO,0.439999998
BALAUSTRI,CUERAMARO,MONTADO,ENSUELADOR,11,OBSOLETO,0.860000014
BALAUSTRI,CUERAMARO,MONTADO,MONTADOR ,11,OBSOLETO,1.429999948
BALAUSTRI,CUERAMARO,MONTADO,MONTADOR ,11,OBSOLETO,0.689999998
BALAUSTRI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,3.530000024
BALAUSTRI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0.75
BALAUSTRI,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,OBSOLETO,4.042699998
BALAUSTRI,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,OBSOLETO,1.1449
BALAUSTRI,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,OBSOLETO,1.899999999
BALAUSTRI,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,OBSOLETO,14.88
BALAUSTRI,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,OBSOLETO,3.140000105
BALAUSTRI,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,OBSOLETO,3.58370001
BALAUSTRI,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,OBSOLETO,6.760499987
BALAUSTRI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0.64
BALAUSTRI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0.530000001
BALAUSTRI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0.25
BALAUSTRI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,3.030000053
BALAUSTRI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0.19
BALAUSTRI,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,OBSOLETO,1.568400007
BALAUSTRI,CUERAMARO,REBAJADO,REBAJADOR,11,OBSOLETO,0.6149
BALAUSTRI,CUERAMARO,REBAJADO,REBAJADOR,11,OBSOLETO,0.953900001
BURZACO,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,6.42
BURZACO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
BURZACO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
BURZACO,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.12
BURZACO,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.923600002
BURZACO,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,4
BURZACO,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,4.960000012
BURZACO,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.539999992
BURZACO,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.27
BURZACO,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,10.48999993
BURZACO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,1.520000005
BURZACO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.479999986
BURZACO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.340000004
BURZACO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.480000004
BURZACO,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.730000019
BURZACO,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,3.45
BURZACO,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,3.06
BURZACO,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,9.11
BURZACO,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,3.560000012
BURZACO,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.351
BURZACO,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,11.46
BURZACO,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,4.650000095
BURZACO,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,1.92
BURZACO,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,9.139999976
BURZACO,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,4.4
BURZACO,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,2.084000004
BURZACO,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0.6067
BURZACO,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,1.1564
CHARMIN,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,4.93
CHARMIN,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
CHARMIN,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
CHARMIN,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.51
CHARMIN,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,1.27
CHARMIN,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,1.83
CHARMIN,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,4.88
CHARMIN,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.12
CHARMIN,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.95
CHARMIN,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,5.52
CHARMIN,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.460000008
CHARMIN,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,3.22
CHARMIN,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,8.738
CHARMIN,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,3.559999979
CHARMIN,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.351
CHARMIN,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,3.319999993
CHARMIN,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,11.32
CHARMIN,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,4.760000024
CHARMIN,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,5.089999905
CHARMIN,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,3.28
CHARMIN,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,5.136100013
CHARMIN,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0.82
DIAMANTE,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,PRODUCCION,5.21
DIAMANTE,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,PRODUCCION,2.640000105
DIAMANTE,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,PRODUCCION,0.389999986
DIAMANTE,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,PRODUCCION,0.310000002
DIAMANTE,CUERAMARO,CORTE,CORTADOR DE FORROS,11,PRODUCCION,1.4836
DIAMANTE,CUERAMARO,CORTE,CORTADOR DE PIEL,11,PRODUCCION,1.2659
DIAMANTE,CUERAMARO,CORTE,PRELIMINAR DE CORTE,11,PRODUCCION,0.08
DIAMANTE,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,PRODUCCION,5.2438
DIAMANTE,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,PRODUCCION,1.888
DIAMANTE,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,PRODUCCION,1.5273
DIAMANTE,CUERAMARO,FORRADO,FORRADOR,11,PRODUCCION,3.729999959
DIAMANTE,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,PRODUCCION,1.520000019
DIAMANTE,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,PRODUCCION,0.479999986
DIAMANTE,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,PRODUCCION,0.34
DIAMANTE,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,PRODUCCION,0.480000004
DIAMANTE,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,PRODUCCION,0.769999981
DIAMANTE,CUERAMARO,MONTADO,MONTADO,11,PRODUCCION,11.14
DIAMANTE,CUERAMARO,MONTADO,MONTADOR ,11,PRODUCCION,1.75999999
DIAMANTE,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,PRODUCCION,3.93
DIAMANTE,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,PRODUCCION,0.351000006
DIAMANTE,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,PRODUCCION,11.32
DIAMANTE,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,PRODUCCION,3.8398
DIAMANTE,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,PRODUCCION,7.399999995
DIAMANTE,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,PRODUCCION,2.73
DIAMANTE,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,PRODUCCION,2.469100013
DIAMANTE,CUERAMARO,REBAJADO,REBAJADOR,11,PRODUCCION,0.3046
DIAMANTE,CUERAMARO,REBAJADO,REBAJADOR,11,PRODUCCION,1.0053
GRENIER,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,5.739999974
GRENIER,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,1.419999957
GRENIER,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
GRENIER,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
GRENIER,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.07
GRENIER,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.993599995
GRENIER,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,2.28
GRENIER,CUERAMARO,CORTE,PRELIMINAR DE CORTE,11,DESARROLLO,0.06
GRENIER,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,4.56
GRENIER,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.38
GRENIER,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,2.82
GRENIER,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,10.90999995
GRENIER,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,1.670000008
GRENIER,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.479999986
GRENIER,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.340000004
GRENIER,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.480000004
GRENIER,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,1.05
GRENIER,CUERAMARO,LASER,OPERADOR LASER,11,DESARROLLO,6.519999981
GRENIER,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,1.290000021
GRENIER,CUERAMARO,MONTADO,CENTRADOR A MANO,11,DESARROLLO,2.069999933
GRENIER,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.419999987
GRENIER,CUERAMARO,MONTADO,EMBARRADOR ,11,DESARROLLO,1.339999974
GRENIER,CUERAMARO,MONTADO,ENSUELADOR,11,DESARROLLO,0.860000014
GRENIER,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,2.960000013
GRENIER,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.75
GRENIER,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,2.64
GRENIER,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.351000006
GRENIER,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,14.21
GRENIER,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,4.650000095
GRENIER,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,5.82
GRENIER,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,2.14
GRENIER,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.64
GRENIER,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.310000002
GRENIER,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.25
GRENIER,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,2.920000009
GRENIER,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,4.693
GRENIER,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,1.505800016
NALUMA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,4.44
NALUMA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,4.89000001
NALUMA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
NALUMA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
NALUMA,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,7.00E-02
NALUMA,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,1.233599996
NALUMA,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,1.47
NALUMA,CUERAMARO,CORTE,PRELIMINAR DE CORTE,11,DESARROLLO,0.04
